OpportunityKey,CampaignKey,CreatedDate,ExpectedCloseDate,CustomerKey,SalesRepKey,RegionKey,PrimaryProductKey,SalesStage,StageProbability,OpportunityAmount,WeightedPipeline,LostReason,NextStepMissing
OP01385,CA01385,2025-09-17,2025-11-03,C026,S001,R01,P006,Proposal,0.5500,35998.61,19799.23,,False
OP01386,CA01386,2025-09-18,2025-10-29,C016,S005,R05,P005,Closed Lost,0.0000,92735.38,0.00,Price,False
OP01387,CA01387,2025-10-22,2025-11-06,C009,S003,R03,P003,Negotiation,0.7200,227931.85,164110.94,,True
OP01388,CA01388,2025-09-11,2025-10-31,C021,S011,R05,P004,Closed Won,1.0000,106615.09,106615.09,,False
OP01389,CA01389,2025-09-04,2025-11-06,C023,S006,R06,P004,Negotiation,0.7200,398850.10,287172.07,,False
OP01390,CA01390,2025-09-28,2025-11-15,C003,S003,R03,P004,Closed Won,1.0000,188903.10,188903.10,,False
OP01391,CA01391,2025-08-30,2025-10-24,C016,S001,R01,P001,Proposal,0.5500,97080.84,53394.46,,False
OP01392,CA01392,2025-09-28,2025-11-09,C024,S008,R02,P005,Prospecting,0.1500,144044.50,21606.68,,False
OP01393,CA01393,2025-08-24,2025-11-02,C029,S005,R05,P004,Closed Won,1.0000,512479.18,512479.18,,False
OP01394,CA01394,2025-08-26,2025-10-29,C030,S011,R05,P007,Qualified,0.3000,95015.37,28504.61,,True
OP01395,CA01395,2025-08-06,2025-10-22,C008,S009,R03,P006,Closed Lost,0.0000,90367.91,0.00,Budget Frozen,False
OP01396,CA01396,2025-08-24,2025-10-31,C021,S009,R03,P005,Qualified,0.3000,385046.87,115514.06,,True
OP01397,CA01397,2025-07-29,2025-10-17,C014,S006,R06,P004,Closed Lost,0.0000,481056.85,0.00,Timing,False
OP01398,CA01398,2025-08-31,2025-11-18,C018,S004,R04,P007,Proposal,0.5500,125289.87,68909.43,,False
OP01399,CA01399,2025-09-05,2025-11-14,C026,S010,R04,P004,Closed Won,1.0000,272501.05,272501.05,,False
OP01400,CA01400,2025-10-26,2025-11-08,C028,S005,R05,P007,Qualified,0.3000,29567.72,8870.32,,False
OP01401,CA01401,2025-09-20,2025-10-25,C022,S001,R01,P003,Proposal,0.5500,175117.22,96314.47,,False
OP01402,CA01402,2025-08-16,2025-10-23,C005,S006,R06,P008,Negotiation,0.7200,187170.74,134762.93,,False
OP01403,CA01403,2025-09-08,2025-10-27,C016,S004,R04,P007,Proposal,0.5500,23052.39,12678.81,,True
OP01404,CA01404,2025-07-13,2025-10-07,C001,S002,R02,P002,Closed Won,1.0000,32991.84,32991.84,,True
OP01405,CA01405,2025-09-26,2025-10-11,C002,S004,R04,P003,Closed Won,1.0000,186460.58,186460.58,,False
OP01406,CA01406,2025-09-21,2025-10-31,C012,S001,R01,P005,Negotiation,0.7200,351474.26,253061.46,,False
OP01407,CA01407,2025-08-25,2025-10-29,C008,S003,R03,P005,Closed Won,1.0000,650196.49,650196.49,,False
OP01408,CA01408,2025-07-23,2025-10-17,C018,S001,R01,P005,Proposal,0.5500,16781.75,9229.96,,False
OP01409,CA01409,2025-10-01,2025-10-24,C007,S006,R06,P003,Negotiation,0.7200,123029.07,88580.93,,False
OP01410,CA01410,2025-08-30,2025-10-29,C006,S003,R03,P001,Closed Won,1.0000,30473.91,30473.91,,False
OP01411,CA01411,2025-09-16,2025-11-09,C028,S001,R01,P003,Closed Won,1.0000,235410.37,235410.37,,False
OP01412,CA01412,2025-07-26,2025-10-09,C001,S005,R05,P005,Negotiation,0.7200,427123.09,307528.63,,False
OP01413,CA01413,2025-08-23,2025-11-05,C030,S007,R01,P003,Prospecting,0.1500,133090.78,19963.62,,False
OP01414,CA01414,2025-10-10,2025-10-27,C023,S010,R04,P007,Closed Won,1.0000,25855.67,25855.67,,False
OP01415,CA01415,2025-09-24,2025-10-31,C007,S005,R05,P005,Prospecting,0.1500,90029.59,13504.44,,False
OP01416,CA01416,2025-09-12,2025-11-16,C026,S010,R04,P002,Closed Won,1.0000,50320.68,50320.68,,False
OP01417,CA01417,2025-08-05,2025-10-23,C014,S006,R06,P002,Closed Won,1.0000,726931.30,726931.30,,True
OP01418,CA01418,2025-07-24,2025-10-16,C018,S007,R01,P003,Qualified,0.3000,118228.98,35468.70,,False
OP01419,CA01419,2025-09-14,2025-12-13,C021,S009,R03,P008,Qualified,0.3000,615064.39,184519.32,,False
OP01420,CA01420,2025-09-15,2025-12-08,C027,S010,R04,P006,Closed Won,1.0000,27264.57,27264.57,,False
OP01421,CA01421,2025-09-27,2025-12-04,C026,S002,R02,P004,Proposal,0.5500,171446.95,94295.82,,False
OP01422,CA01422,2025-09-23,2025-12-08,C017,S012,R06,P008,Proposal,0.5500,58573.37,32215.35,,False
OP01423,CA01423,2025-11-26,2025-12-18,C016,S006,R06,P006,Qualified,0.3000,55960.80,16788.24,,False
OP01424,CA01424,2025-09-26,2025-11-28,C006,S002,R02,P008,Qualified,0.3000,961114.54,288334.36,,False
OP01425,CA01425,2025-09-17,2025-12-11,C004,S011,R05,P001,Proposal,0.5500,131617.73,72389.75,,False
OP01426,CA01426,2025-10-11,2025-12-16,C028,S011,R05,P001,Closed Lost,0.0000,96818.56,0.00,Budget Frozen,False
OP01427,CA01427,2025-10-27,2025-12-16,C006,S002,R02,P007,Closed Won,1.0000,145824.52,145824.52,,False
OP01428,CA01428,2025-10-28,2025-11-17,C002,S001,R01,P001,Closed Won,1.0000,158358.28,158358.28,,False
OP01429,CA01429,2025-10-14,2025-11-20,C015,S009,R03,P004,Negotiation,0.7200,115451.12,83124.81,,False
OP01430,CA01430,2025-10-02,2025-11-27,C027,S002,R02,P001,Closed Won,1.0000,50858.36,50858.36,,False
OP01431,CA01431,2025-09-11,2025-11-19,C011,S003,R03,P004,Closed Won,1.0000,52461.28,52461.28,,False
OP01432,CA01432,2025-11-11,2025-12-25,C020,S012,R06,P005,Proposal,0.5500,110675.88,60871.73,,False
OP01433,CA01433,2025-11-20,2025-12-24,C025,S006,R06,P004,Prospecting,0.1500,148162.67,22224.40,,False
OP01434,CA01434,2025-11-25,2025-12-11,C019,S005,R05,P005,Closed Won,1.0000,174803.71,174803.71,,False
OP01435,CA01435,2025-10-02,2025-12-14,C008,S008,R02,P003,Prospecting,0.1500,53980.77,8097.12,,False
OP01436,CA01436,2025-10-29,2025-11-26,C005,S010,R04,P007,Closed Won,1.0000,251524.94,251524.94,,False
OP01437,CA01437,2025-09-28,2025-11-14,C019,S002,R02,P001,Negotiation,0.7200,43763.20,31509.51,,False
OP01438,CA01438,2025-10-12,2025-12-02,C011,S003,R03,P004,Negotiation,0.7200,169774.57,122237.69,,False
OP01439,CA01439,2025-10-07,2025-12-15,C002,S009,R03,P002,Qualified,0.3000,143651.22,43095.37,,False
OP01440,CA01440,2025-10-14,2025-11-29,C016,S011,R05,P006,Qualified,0.3000,15434.42,4630.33,,False
OP01441,CA01441,2025-10-08,2025-11-28,C019,S005,R05,P002,Prospecting,0.1500,57968.01,8695.20,,False
OP01442,CA01442,2025-11-19,2025-12-12,C024,S001,R01,P005,Proposal,0.5500,66558.32,36607.08,,False
OP01443,CA01443,2025-10-06,2025-11-28,C004,S006,R06,P005,Qualified,0.3000,135847.44,40754.23,,True
OP01444,CA01444,2025-10-20,2025-11-07,C015,S006,R06,P008,Proposal,0.5500,115674.04,63620.72,,False
OP01445,CA01445,2025-10-18,2025-12-16,C012,S008,R02,P006,Qualified,0.3000,15727.08,4718.12,,False
OP01446,CA01446,2025-10-20,2025-11-18,C024,S006,R06,P006,Closed Won,1.0000,62548.69,62548.69,,False
OP01447,CA01447,2025-11-13,2025-11-30,C030,S012,R06,P001,Proposal,0.5500,1627.77,895.27,,False
OP01448,CA01448,2025-10-22,2025-12-03,C025,S009,R03,P007,Prospecting,0.1500,71594.52,10739.18,,False
OP01449,CA01449,2025-09-25,2025-12-23,C027,S012,R06,P005,Qualified,0.3000,299332.34,89799.70,,False
OP01450,CA01450,2025-09-19,2025-11-29,C020,S002,R02,P004,Negotiation,0.7200,118008.73,84966.29,,False
OP01451,CA01451,2025-09-03,2025-11-28,C013,S007,R01,P008,Closed Won,1.0000,54419.70,54419.70,,False
OP01452,CA01452,2025-10-16,2025-12-09,C013,S008,R02,P002,Closed Won,1.0000,40685.72,40685.72,,False
OP01453,CA01453,2025-10-29,2025-11-17,C022,S008,R02,P005,Proposal,0.5500,72722.94,39997.62,,False
OP01454,CA01454,2025-10-22,2025-12-03,C006,S011,R05,P006,Negotiation,0.7200,96180.65,69250.07,,False
OP01455,CA01455,2025-11-07,2025-11-22,C021,S003,R03,P005,Negotiation,0.7200,94247.91,67858.50,,True
OP01456,CA01456,2025-09-18,2025-11-19,C001,S005,R05,P003,Proposal,0.5500,128695.61,70782.59,,False
OP01457,CA01457,2025-09-16,2025-12-08,C011,S010,R04,P008,Proposal,0.5500,314459.02,172952.46,,False
OP01458,CA01458,2025-10-05,2025-11-30,C012,S004,R04,P008,Negotiation,0.7200,187869.20,135265.82,,True
OP01459,CA01459,2025-11-13,2025-12-10,C022,S003,R03,P004,Closed Lost,0.0000,109073.93,0.00,Timing,False
OP01460,CA01460,2025-10-13,2025-12-02,C011,S004,R04,P001,Prospecting,0.1500,218112.00,32716.80,,False
OP01461,CA01461,2025-10-21,2025-11-29,C014,S010,R04,P005,Proposal,0.5500,158200.06,87010.03,,False
OP01462,CA01462,2025-10-07,2025-11-19,C022,S001,R01,P008,Closed Lost,0.0000,306875.62,0.00,Budget Frozen,False
OP01463,CA01463,2025-09-12,2025-11-22,C024,S005,R05,P006,Qualified,0.3000,29071.90,8721.57,,True
OP01464,CA01464,2025-10-23,2025-11-20,C024,S003,R03,P001,Prospecting,0.1500,159193.32,23879.00,,True
OP01465,CA01465,2025-10-07,2025-12-06,C023,S008,R02,P004,Proposal,0.5500,44549.55,24502.25,,True
OP01466,CA01466,2025-09-22,2025-12-12,C016,S004,R04,P001,Qualified,0.3000,86370.21,25911.06,,False
OP01467,CA01467,2025-11-16,2025-12-01,C022,S008,R02,P007,Closed Won,1.0000,63198.99,63198.99,,False
OP01468,CA01468,2025-10-14,2025-12-17,C001,S002,R02,P008,Prospecting,0.1500,244745.23,36711.78,,False
OP01469,CA01469,2025-09-12,2025-12-08,C028,S004,R04,P008,Closed Won,1.0000,120866.48,120866.48,,False
OP01470,CA01470,2025-11-13,2025-11-30,C024,S006,R06,P007,Closed Lost,0.0000,15212.03,0.00,Budget Frozen,False
OP01471,CA01471,2025-11-16,2025-12-02,C026,S011,R05,P006,Proposal,0.5500,51778.76,28478.32,,False
OP01472,CA01472,2025-09-24,2025-12-02,C028,S006,R06,P002,Closed Won,1.0000,235479.05,235479.05,,False
OP01473,CA01473,2025-10-30,2025-12-01,C015,S006,R06,P003,Prospecting,0.1500,39147.69,5872.15,,False
OP01474,CA01474,2025-11-13,2026-01-18,C016,S009,R03,P001,Prospecting,0.1500,15422.09,2313.31,,False
OP01475,CA01475,2025-10-31,2025-12-31,C019,S008,R02,P007,Prospecting,0.1500,51954.76,7793.21,,False
OP01476,CA01476,2025-10-27,2026-01-16,C029,S010,R04,P002,Qualified,0.3000,104099.02,31229.71,,False
OP01477,CA01477,2025-12-21,2026-01-13,C030,S010,R04,P007,Negotiation,0.7200,13076.18,9414.85,,False
OP01478,CA01478,2025-11-08,2026-01-01,C028,S003,R03,P001,Proposal,0.5500,308487.47,169668.11,,False
OP01479,CA01479,2025-09-18,2025-12-11,C018,S007,R01,P002,Negotiation,0.7200,193181.44,139090.64,,False
OP01480,CA01480,2025-10-21,2025-12-30,C011,S008,R02,P006,Proposal,0.5500,20889.04,11488.97,,True
OP01481,CA01481,2025-09-25,2025-12-14,C018,S003,R03,P005,Proposal,0.5500,84334.68,46384.07,,False
OP01482,CA01482,2025-11-11,2025-12-11,C026,S003,R03,P002,Closed Won,1.0000,31026.90,31026.90,,False
OP01483,CA01483,2025-09-24,2025-12-23,C020,S001,R01,P005,Closed Won,1.0000,21033.26,21033.26,,False
OP01484,CA01484,2025-09-16,2025-12-14,C023,S009,R03,P003,Prospecting,0.1500,193237.41,28985.61,,False
OP01485,CA01485,2025-11-19,2025-12-26,C002,S007,R01,P006,Prospecting,0.1500,75501.65,11325.25,,False
OP01486,CA01486,2025-11-17,2025-12-28,C006,S009,R03,P002,Closed Won,1.0000,32384.55,32384.55,,False
OP01487,CA01487,2025-11-10,2026-01-08,C001,S009,R03,P002,Qualified,0.3000,33842.16,10152.65,,False
OP01488,CA01488,2025-12-09,2025-12-28,C003,S002,R02,P008,Closed Won,1.0000,741620.73,741620.73,,False
OP01489,CA01489,2025-10-28,2026-01-03,C009,S002,R02,P004,Prospecting,0.1500,149047.16,22357.07,,False
OP01490,CA01490,2025-12-18,2026-01-05,C022,S009,R03,P006,Proposal,0.5500,59693.30,32831.32,,False
OP01491,CA01491,2025-10-17,2026-01-12,C016,S006,R06,P004,Proposal,0.5500,81919.93,45055.96,,False
OP01492,CA01492,2025-12-05,2026-01-05,C001,S005,R05,P002,Proposal,0.5500,261657.73,143911.75,,False
OP01493,CA01493,2025-10-08,2026-01-03,C013,S004,R04,P008,Qualified,0.3000,66120.31,19836.09,,False
OP01494,CA01494,2025-11-01,2025-12-25,C021,S009,R03,P001,Proposal,0.5500,200250.97,110138.03,,False
OP01495,CA01495,2025-11-24,2026-01-02,C019,S011,R05,P006,Closed Won,1.0000,25073.88,25073.88,,False
OP01496,CA01496,2025-12-05,2026-01-11,C028,S009,R03,P005,Closed Won,1.0000,212029.08,212029.08,,False
OP01497,CA01497,2025-11-26,2026-01-23,C011,S003,R03,P001,Qualified,0.3000,52993.82,15898.15,,False
OP01498,CA01498,2025-10-07,2025-12-26,C010,S004,R04,P002,Prospecting,0.1500,24882.54,3732.38,,False
OP01499,CA01499,2025-12-03,2025-12-21,C026,S001,R01,P003,Closed Won,1.0000,40089.49,40089.49,,False
OP01500,CA01500,2025-11-21,2025-12-31,C006,S012,R06,P001,Prospecting,0.1500,276832.90,41524.94,,True
OP01501,CA01501,2025-11-24,2026-01-06,C010,S001,R01,P002,Prospecting,0.1500,19728.78,2959.32,,False
OP01502,CA01502,2025-10-30,2026-01-04,C027,S002,R02,P004,Negotiation,0.7200,158900.99,114408.71,,False
OP01503,CA01503,2025-12-07,2026-01-10,C009,S007,R01,P005,Negotiation,0.7200,273611.76,197000.47,,False
OP01504,CA01504,2025-11-04,2025-12-29,C024,S010,R04,P007,Qualified,0.3000,204294.73,61288.42,,False
OP01505,CA01505,2025-11-22,2026-01-09,C017,S001,R01,P003,Closed Won,1.0000,59199.46,59199.46,,False
OP01506,CA01506,2025-12-22,2026-01-08,C003,S010,R04,P005,Qualified,0.3000,272715.97,81814.79,,False
OP01507,CA01507,2025-11-17,2025-12-24,C022,S004,R04,P003,Proposal,0.5500,210736.85,115905.27,,False
OP01508,CA01508,2025-12-22,2026-01-10,C006,S002,R02,P005,Proposal,0.5500,257772.56,141774.91,,False
OP01509,CA01509,2025-12-05,2026-01-03,C012,S006,R06,P003,Proposal,0.5500,150452.62,82748.94,,False
OP01510,CA01510,2025-11-29,2026-01-06,C019,S006,R06,P004,Closed Lost,0.0000,119925.33,0.00,Budget Frozen,True
OP01511,CA01511,2025-10-27,2026-01-17,C024,S012,R06,P001,Proposal,0.5500,22256.54,12241.10,,False
OP01512,CA01512,2025-11-20,2025-12-15,C011,S007,R01,P007,Qualified,0.3000,22739.76,6821.93,,False
OP01513,CA01513,2025-10-16,2025-12-29,C020,S008,R02,P008,Proposal,0.5500,100792.12,55435.67,,False
OP01514,CA01514,2025-10-29,2025-12-31,C019,S001,R01,P007,Closed Won,1.0000,117672.86,117672.86,,False
OP01515,CA01515,2025-11-14,2026-01-11,C018,S002,R02,P002,Proposal,0.5500,25382.11,13960.16,,True
OP01516,CA01516,2026-01-11,2026-01-23,C015,S005,R05,P003,Closed Won,1.0000,22545.14,22545.14,,False
OP01517,CA01517,2025-10-08,2025-12-22,C027,S008,R02,P002,Closed Lost,0.0000,79270.75,0.00,Budget Frozen,False
OP01518,CA01518,2025-10-02,2025-12-13,C020,S011,R05,P005,Prospecting,0.1500,51808.03,7771.20,,False
OP01519,CA01519,2025-11-19,2025-12-20,C020,S003,R03,P004,Negotiation,0.7200,135621.99,97647.84,,True
OP01520,CA01520,2025-11-25,2025-12-17,C014,S008,R02,P006,Qualified,0.3000,37344.34,11203.30,,False
OP01521,CA01521,2025-09-30,2025-12-24,C001,S001,R01,P006,Closed Lost,0.0000,14403.83,0.00,Timing,False
OP01522,CA01522,2025-11-14,2025-12-20,C029,S009,R03,P005,Prospecting,0.1500,129117.19,19367.58,,False
OP01523,CA01523,2025-12-13,2026-01-21,C001,S008,R02,P003,Negotiation,0.7200,45779.96,32961.57,,False
OP01524,CA01524,2026-01-02,2026-01-21,C017,S009,R03,P007,Qualified,0.3000,40016.94,12005.08,,False
OP01525,CA01525,2025-11-10,2025-12-31,C014,S007,R01,P002,Closed Won,1.0000,50557.26,50557.26,,False
OP01526,CA01526,2025-09-22,2025-12-14,C025,S011,R05,P003,Closed Lost,0.0000,48345.84,0.00,Budget Frozen,False
OP01527,CA01527,2025-09-30,2025-12-28,C020,S011,R05,P005,Proposal,0.5500,65463.75,36005.06,,False
OP01528,CA01528,2025-11-06,2026-01-01,C002,S005,R05,P004,Closed Lost,0.0000,62125.24,0.00,Competitor,False
OP01529,CA01529,2025-10-12,2025-12-26,C005,S005,R05,P006,Qualified,0.3000,6069.74,1820.92,,False
OP01530,CA01530,2025-11-19,2026-01-30,C010,S010,R04,P004,Closed Won,1.0000,107284.00,107284.00,,False
OP01531,CA01531,2026-01-03,2026-01-19,C027,S002,R02,P001,Negotiation,0.7200,83330.75,59998.14,,False
OP01532,CA01532,2025-11-04,2026-01-30,C017,S008,R02,P007,Closed Lost,0.0000,43595.37,0.00,Budget Frozen,False
OP01533,CA01533,2025-12-08,2026-02-07,C017,S004,R04,P002,Negotiation,0.7200,7797.82,5614.43,,False
OP01534,CA01534,2025-12-31,2026-02-01,C023,S004,R04,P004,Qualified,0.3000,89887.47,26966.24,,False
OP01535,CA01535,2025-12-02,2026-01-18,C012,S008,R02,P004,Closed Lost,0.0000,53125.69,0.00,Budget Frozen,False
OP01536,CA01536,2026-01-09,2026-01-26,C028,S006,R06,P002,Prospecting,0.1500,60146.64,9022.00,,False
OP01537,CA01537,2025-12-25,2026-02-13,C018,S002,R02,P003,Qualified,0.3000,4368.86,1310.66,,False
OP01538,CA01538,2025-12-22,2026-01-07,C015,S010,R04,P005,Proposal,0.5500,51852.92,28519.10,,False
OP01539,CA01539,2025-11-06,2026-01-31,C009,S012,R06,P003,Negotiation,0.7200,31220.67,22478.88,,False
OP01540,CA01540,2025-11-29,2026-01-31,C013,S007,R01,P005,Qualified,0.3000,381683.94,114505.18,,False
OP01541,CA01541,2025-10-30,2026-01-23,C019,S005,R05,P003,Closed Won,1.0000,77743.90,77743.90,,False
OP01542,CA01542,2025-12-21,2026-01-16,C004,S001,R01,P008,Proposal,0.5500,468370.37,257603.70,,False
OP01543,CA01543,2025-12-09,2026-01-22,C001,S002,R02,P007,Prospecting,0.1500,7281.54,1092.23,,False
OP01544,CA01544,2025-11-30,2026-02-09,C030,S009,R03,P004,Closed Won,1.0000,716184.35,716184.35,,False
OP01545,CA01545,2025-12-14,2026-01-26,C022,S004,R04,P004,Negotiation,0.7200,69670.29,50162.61,,False
OP01546,CA01546,2025-11-21,2026-02-10,C009,S010,R04,P001,Prospecting,0.1500,67109.10,10066.37,,False
OP01547,CA01547,2025-11-21,2026-01-20,C024,S008,R02,P006,Closed Lost,0.0000,8380.15,0.00,Competitor,False
OP01548,CA01548,2025-11-26,2026-01-27,C008,S003,R03,P002,Closed Won,1.0000,196159.09,196159.09,,False
OP01549,CA01549,2025-12-25,2026-01-23,C025,S006,R06,P001,Closed Won,1.0000,60936.07,60936.07,,False
OP01550,CA01550,2025-11-25,2026-02-14,C009,S001,R01,P007,Proposal,0.5500,75608.47,41584.66,,False
OP01551,CA01551,2026-01-19,2026-02-05,C005,S012,R06,P005,Qualified,0.3000,43844.89,13153.47,,False
OP01552,CA01552,2025-12-08,2026-02-03,C009,S009,R03,P005,Prospecting,0.1500,264783.77,39717.56,,False
OP01553,CA01553,2025-12-05,2026-01-28,C027,S008,R02,P005,Closed Won,1.0000,397206.10,397206.10,,False
OP01554,CA01554,2025-11-22,2026-01-28,C016,S010,R04,P007,Qualified,0.3000,15545.61,4663.68,,True
OP01555,CA01555,2025-12-01,2026-02-02,C014,S012,R06,P008,Qualified,0.3000,307909.24,92372.77,,False
OP01556,CA01556,2025-11-11,2026-02-02,C013,S005,R05,P004,Negotiation,0.7200,109049.57,78515.69,,False
OP01557,CA01557,2025-12-30,2026-02-03,C018,S011,R05,P007,Closed Won,1.0000,13153.86,13153.86,,True
OP01558,CA01558,2025-12-19,2026-02-15,C028,S007,R01,P007,Qualified,0.3000,29989.96,8996.99,,False
OP01559,CA01559,2025-11-07,2026-01-17,C006,S008,R02,P008,Qualified,0.3000,154029.75,46208.93,,False
OP01560,CA01560,2025-12-22,2026-02-02,C012,S005,R05,P005,Proposal,0.5500,125274.83,68901.16,,False
OP01561,CA01561,2025-12-12,2026-01-15,C014,S001,R01,P003,Closed Won,1.0000,728999.93,728999.93,,False
OP01562,CA01562,2025-12-15,2026-01-26,C029,S001,R01,P002,Prospecting,0.1500,19587.50,2938.12,,False
OP01563,CA01563,2026-01-10,2026-02-01,C024,S002,R02,P002,Closed Won,1.0000,43072.94,43072.94,,False
OP01564,CA01564,2026-01-23,2026-02-17,C022,S002,R02,P002,Prospecting,0.1500,11944.06,1791.61,,False
OP01565,CA01565,2025-11-29,2026-01-11,C029,S006,R06,P005,Negotiation,0.7200,163057.87,117401.67,,False
OP01566,CA01566,2025-12-15,2026-01-11,C006,S009,R03,P006,Qualified,0.3000,29833.53,8950.06,,False
OP01567,CA01567,2025-11-20,2026-01-14,C002,S001,R01,P004,Proposal,0.5500,226943.62,124818.99,,False
OP01568,CA01568,2026-01-09,2026-02-02,C026,S007,R01,P005,Qualified,0.3000,200611.96,60183.59,,False
OP01569,CA01569,2026-01-03,2026-01-22,C014,S005,R05,P003,Closed Won,1.0000,94026.17,94026.17,,False
OP01570,CA01570,2026-01-16,2026-02-05,C004,S012,R06,P004,Prospecting,0.1500,401631.72,60244.76,,False
OP01571,CA01571,2025-11-24,2026-02-17,C011,S006,R06,P008,Prospecting,0.1500,148928.98,22339.35,,False
OP01572,CA01572,2025-11-07,2026-01-23,C012,S010,R04,P005,Closed Won,1.0000,14538.57,14538.57,,False
OP01573,CA01573,2025-11-29,2026-01-31,C003,S012,R06,P008,Qualified,0.3000,37145.32,11143.60,,True
OP01574,CA01574,2025-12-05,2026-01-15,C014,S004,R04,P003,Qualified,0.3000,236620.30,70986.09,,False
OP01575,CA01575,2026-01-30,2026-03-13,C009,S004,R04,P005,Prospecting,0.1500,132729.96,19909.49,,False
OP01576,CA01576,2026-01-22,2026-02-25,C011,S002,R02,P007,Prospecting,0.1500,11528.08,1729.21,,False
OP01577,CA01577,2026-01-22,2026-03-02,C007,S006,R06,P002,Prospecting,0.1500,179413.00,26911.95,,False
OP01578,CA01578,2026-01-12,2026-03-01,C029,S008,R02,P007,Proposal,0.5500,41784.97,22981.73,,False
OP01579,CA01579,2025-12-07,2026-02-20,C016,S005,R05,P006,Negotiation,0.7200,14852.75,10693.98,,False
OP01580,CA01580,2025-12-15,2026-02-12,C004,S012,R06,P001,Proposal,0.5500,32605.44,17932.99,,False
OP01581,CA01581,2026-02-14,2026-02-28,C026,S008,R02,P005,Prospecting,0.1500,160586.71,24088.01,,True
OP01582,CA01582,2025-12-29,2026-02-17,C001,S002,R02,P001,Closed Won,1.0000,4361.00,4361.00,,False
OP01583,CA01583,2025-12-11,2026-02-06,C016,S011,R05,P003,Prospecting,0.1500,97231.94,14584.79,,False
OP01584,CA01584,2026-02-03,2026-03-18,C002,S010,R04,P005,Prospecting,0.1500,108220.91,16233.14,,False
OP01585,CA01585,2026-01-13,2026-02-16,C021,S004,R04,P008,Negotiation,0.7200,532161.85,383156.53,,False
OP01586,CA01586,2026-02-07,2026-03-14,C021,S005,R05,P005,Prospecting,0.1500,122132.51,18319.88,,False
OP01587,CA01587,2025-12-05,2026-02-26,C012,S002,R02,P005,Prospecting,0.1500,442805.07,66420.76,,False
OP01588,CA01588,2026-02-01,2026-03-20,C014,S001,R01,P005,Proposal,0.5500,366078.36,201343.10,,False
OP01589,CA01589,2025-12-21,2026-03-17,C030,S004,R04,P002,Closed Lost,0.0000,79658.22,0.00,Competitor,False
OP01590,CA01590,2025-12-21,2026-02-20,C019,S009,R03,P008,Proposal,0.5500,366034.97,201319.23,,False
OP01591,CA01591,2026-01-08,2026-03-07,C025,S003,R03,P001,Closed Won,1.0000,41999.32,41999.32,,False
OP01592,CA01592,2026-02-05,2026-03-16,C003,S005,R05,P005,Closed Won,1.0000,87196.82,87196.82,,False
OP01593,CA01593,2026-01-13,2026-03-01,C021,S005,R05,P002,Closed Won,1.0000,34334.52,34334.52,,False
OP01594,CA01594,2026-01-17,2026-02-23,C018,S006,R06,P007,Negotiation,0.7200,20455.41,14727.90,,False
OP01595,CA01595,2026-01-03,2026-03-14,C014,S003,R03,P007,Closed Won,1.0000,55092.96,55092.96,,False
OP01596,CA01596,2025-12-07,2026-02-25,C024,S006,R06,P004,Qualified,0.3000,229242.66,68772.80,,False
OP01597,CA01597,2025-12-01,2026-02-09,C015,S005,R05,P006,Prospecting,0.1500,111902.41,16785.36,,False
OP01598,CA01598,2025-12-18,2026-03-18,C016,S010,R04,P002,Qualified,0.3000,83882.07,25164.62,,True
OP01599,CA01599,2025-11-25,2026-02-19,C005,S009,R03,P004,Qualified,0.3000,87436.77,26231.03,,False
OP01600,CA01600,2026-02-08,2026-03-05,C016,S007,R01,P004,Proposal,0.5500,226927.58,124810.17,,False
OP01601,CA01601,2025-12-18,2026-02-22,C006,S009,R03,P001,Prospecting,0.1500,33559.97,5033.99,,False
OP01602,CA01602,2026-02-10,2026-02-26,C021,S008,R02,P007,Qualified,0.3000,105291.75,31587.52,,False
OP01603,CA01603,2026-02-06,2026-03-12,C022,S009,R03,P002,Proposal,0.5500,272849.50,150067.23,,False
OP01604,CA01604,2026-01-14,2026-03-03,C002,S004,R04,P003,Closed Won,1.0000,139553.22,139553.22,,True
OP01605,CA01605,2026-01-11,2026-03-01,C008,S003,R03,P002,Closed Won,1.0000,92289.86,92289.86,,False
OP01606,CA01606,2026-01-16,2026-02-18,C024,S001,R01,P003,Closed Won,1.0000,52446.14,52446.14,,False
OP01607,CA01607,2025-11-27,2026-02-17,C007,S009,R03,P005,Qualified,0.3000,84121.36,25236.41,,False
OP01608,CA01608,2026-01-29,2026-03-02,C016,S012,R06,P007,Closed Won,1.0000,547269.60,547269.60,,False
OP01609,CA01609,2026-02-20,2026-03-21,C011,S005,R05,P006,Negotiation,0.7200,25561.28,18404.12,,False
OP01610,CA01610,2026-01-27,2026-03-03,C012,S003,R03,P006,Closed Won,1.0000,13250.90,13250.90,,False
OP01611,CA01611,2026-01-29,2026-02-16,C008,S011,R05,P006,Negotiation,0.7200,49177.96,35408.13,,False
OP01612,CA01612,2026-01-13,2026-03-11,C012,S002,R02,P006,Prospecting,0.1500,47198.41,7079.76,,False
OP01613,CA01613,2026-02-25,2026-03-09,C004,S008,R02,P005,Negotiation,0.7200,155561.88,112004.56,,False
OP01614,CA01614,2026-02-14,2026-03-07,C006,S011,R05,P003,Closed Lost,0.0000,47137.00,0.00,Timing,False
OP01615,CA01615,2026-02-15,2026-03-02,C009,S007,R01,P003,Negotiation,0.7200,72980.29,52545.81,,False
